id,user_id,badge_id,earned_at
278,eeeb9e89-042f-5fdc-8fcf-2c3ad56f9bf1,7,2026-07-10T02:30:00+00:00
279,85df6dcd-e42a-581f-802b-eb93568b74eb,4,2026-07-10T03:30:00+00:00
280,e7dd6cb0-626e-510a-9e98-0498c534b04d,4,2026-07-10T11:30:00+00:00
281,cd8c4c60-ab9b-5cf3-996e-d4fbb990f4c6,5,2026-07-10T15:30:00+00:00
282,8819cb55-67e6-5a55-98c8-d80446975a9e,4,2026-07-10T15:30:00+00:00
283,ae96d203-7a11-52ed-9e02-cd93c3dda603,4,2026-07-10T17:30:00+00:00
284,a53c485b-a35c-51fb-84a5-364207ce0adb,4,2026-07-10T21:30:00+00:00
285,61347d09-09eb-5f04-a4ec-fe830319799f,5,2026-07-10T22:30:00+00:00
286,bf54d417-d834-5d3e-a7f9-106377fe05a5,4,2026-07-11T02:30:00+00:00
287,693ebb02-ab3f-5d60-b798-d4d4df4900d2,5,2026-07-11T03:30:00+00:00
288,90cced0e-f2c7-528c-bd28-38c44ead6c98,5,2026-07-11T09:30:00+00:00
289,50de23a6-cd45-55ac-adb0-06d14b4ed8ce,4,2026-07-11T10:30:00+00:00
290,f985b68e-39ae-5c83-8468-2b126802c414,4,2026-07-11T14:30:00+00:00
291,610e9654-06d6-5e55-959b-377b8749b8f9,4,2026-07-11T18:30:00+00:00
292,a2cc3818-be31-5aeb-828c-e23f579431aa,5,2026-07-11T22:30:00+00:00
293,a2cc3818-be31-5aeb-828c-e23f579431aa,14,2026-07-11T22:30:00+00:00
294,4ec67eb8-4fda-5cbc-bbd1-a6afc7ce8130,5,2026-07-11T23:30:00+00:00
295,eeeb9e89-042f-5fdc-8fcf-2c3ad56f9bf1,5,2026-07-12T04:30:00+00:00
296,fb400c3e-ecd0-522e-8b8e-1323946be71a,5,2026-07-12T10:30:00+00:00
297,dfe9e449-d177-56af-a679-d3e1c78c5c02,12,2026-07-13T07:43:00+00:00
298,54561bf4-fe37-5b37-934d-9c7f81542f8b,5,2026-07-13T09:30:00+00:00
299,54561bf4-fe37-5b37-934d-9c7f81542f8b,7,2026-07-13T09:30:00+00:00
300,6e82bb3e-ede8-5803-ba1a-cc3aa8766199,7,2026-07-13T09:30:00+00:00
301,d5dc7189-89df-5fd7-983f-1124b6de3d68,14,2026-07-13T16:30:00+00:00
302,508d03e7-de84-523a-8242-f48abc9451d7,12,2026-07-14T07:39:00+00:00
303,a60d0128-bffa-5d2d-9915-36693e6bc3ba,5,2026-07-14T19:30:00+00:00
304,a60d0128-bffa-5d2d-9915-36693e6bc3ba,7,2026-07-14T19:30:00+00:00
305,605985c4-d18d-54b0-829f-2a199ea5c81d,7,2026-07-14T19:30:00+00:00
306,85df6dcd-e42a-581f-802b-eb93568b74eb,7,2026-07-14T19:30:00+00:00
307,e7dd6cb0-626e-510a-9e98-0498c534b04d,7,2026-07-14T19:30:00+00:00
308,8819cb55-67e6-5a55-98c8-d80446975a9e,7,2026-07-14T19:30:00+00:00
309,7bdf8ad6-1318-5f74-9112-e2b655e215a2,5,2026-07-15T00:30:00+00:00
310,7bdf8ad6-1318-5f74-9112-e2b655e215a2,14,2026-07-15T00:30:00+00:00
311,7bdf8ad6-1318-5f74-9112-e2b655e215a2,7,2026-07-15T00:30:00+00:00
312,6988340a-a3c1-5fda-a996-711f1723c649,7,2026-07-15T00:30:00+00:00
313,518ae987-15f7-5b22-8bcc-df59623dbdce,4,2026-07-15T02:30:00+00:00
314,f3744506-cae3-5f81-8a4f-506a60395be8,4,2026-07-15T02:30:00+00:00
315,1bc15434-bc22-56cc-a890-336efd2a11e5,8,2026-07-15T03:30:00+00:00
316,1bc15434-bc22-56cc-a890-336efd2a11e5,14,2026-07-15T03:30:00+00:00
317,96ccee9a-30f2-56cd-b597-a927c84e0f75,8,2026-07-15T03:30:00+00:00
318,96ccee9a-30f2-56cd-b597-a927c84e0f75,14,2026-07-15T03:30:00+00:00
319,f4793612-bd5c-52c4-b29e-226fe28a77ca,8,2026-07-15T03:30:00+00:00
320,f4793612-bd5c-52c4-b29e-226fe28a77ca,14,2026-07-15T03:30:00+00:00
321,d48cab4b-e48b-59ae-88d6-41d5d463569d,8,2026-07-15T03:30:00+00:00
322,d48cab4b-e48b-59ae-88d6-41d5d463569d,14,2026-07-15T03:30:00+00:00
323,3b932376-f549-5a1c-a24b-664b4bc338e3,4,2026-07-15T06:30:00+00:00
324,88820056-e901-59a1-b2ca-c4e813b34f7b,12,2026-07-15T07:33:00+00:00
325,88820056-e901-59a1-b2ca-c4e813b34f7b,14,2026-07-15T07:33:00+00:00
326,6e82bb3e-ede8-5803-ba1a-cc3aa8766199,5,2026-07-15T11:30:00+00:00
327,ae96d203-7a11-52ed-9e02-cd93c3dda603,5,2026-07-15T17:30:00+00:00
328,ae96d203-7a11-52ed-9e02-cd93c3dda603,7,2026-07-15T17:30:00+00:00
329,a53c485b-a35c-51fb-84a5-364207ce0adb,7,2026-07-15T17:30:00+00:00
330,605985c4-d18d-54b0-829f-2a199ea5c81d,5,2026-07-15T20:30:00+00:00
331,95927b04-f214-5c26-878d-fb55176e41bc,4,2026-07-15T23:30:00+00:00
332,f223e569-d735-5980-b77b-25d459e64a37,4,2026-07-16T07:30:00+00:00
333,a53c485b-a35c-51fb-84a5-364207ce0adb,5,2026-07-16T18:30:00+00:00
334,85df6dcd-e42a-581f-802b-eb93568b74eb,5,2026-07-16T21:30:00+00:00
335,d9fbcbde-376a-5f82-9fb5-268a24b02d57,8,2026-07-17T02:30:00+00:00
336,d9fbcbde-376a-5f82-9fb5-268a24b02d57,14,2026-07-17T02:30:00+00:00
337,693ebb02-ab3f-5d60-b798-d4d4df4900d2,8,2026-07-17T02:30:00+00:00
338,693ebb02-ab3f-5d60-b798-d4d4df4900d2,14,2026-07-17T02:30:00+00:00
339,eeeb9e89-042f-5fdc-8fcf-2c3ad56f9bf1,8,2026-07-17T02:30:00+00:00
340,eeeb9e89-042f-5fdc-8fcf-2c3ad56f9bf1,14,2026-07-17T02:30:00+00:00
341,90cced0e-f2c7-528c-bd28-38c44ead6c98,8,2026-07-17T02:30:00+00:00
342,90cced0e-f2c7-528c-bd28-38c44ead6c98,14,2026-07-17T02:30:00+00:00
343,f0f4eb8c-a1ed-50a1-bc7d-2863700a31a5,8,2026-07-17T02:30:00+00:00
344,f0f4eb8c-a1ed-50a1-bc7d-2863700a31a5,14,2026-07-17T02:30:00+00:00
345,77c684c4-9514-5edc-85ff-1052c8544c14,8,2026-07-17T02:30:00+00:00
346,cb162f3d-006f-544e-bfa6-f9abb8a52026,8,2026-07-17T02:30:00+00:00
347,cb162f3d-006f-544e-bfa6-f9abb8a52026,14,2026-07-17T02:30:00+00:00
348,3425797b-5c54-5f3a-9a34-9cedb0dc5b84,8,2026-07-17T02:30:00+00:00
349,e3efd234-c7f9-5957-937f-661b1c3981ef,4,2026-07-17T07:30:00+00:00
350,878bb7d9-5569-5efb-bbd1-5e39d62d594d,4,2026-07-17T11:30:00+00:00
351,9d1c460b-bd0b-57ff-ac14-f2b10f73edd3,4,2026-07-17T19:30:00+00:00
352,fd96bbd1-5601-5c99-a1e2-04b09168b35e,4,2026-07-18T05:30:00+00:00
353,e7dd6cb0-626e-510a-9e98-0498c534b04d,5,2026-07-18T23:30:00+00:00
354,2e2e8079-6c9e-51c9-bc7e-1475045fd514,8,2026-07-19T04:30:00+00:00
355,5ccdaadc-80b2-50e1-a0c1-bad0246a7cf2,8,2026-07-19T04:30:00+00:00
356,5ccdaadc-80b2-50e1-a0c1-bad0246a7cf2,14,2026-07-19T04:30:00+00:00
357,001e944b-e64e-5742-afb7-5e04327e41ee,8,2026-07-19T04:30:00+00:00
358,001e944b-e64e-5742-afb7-5e04327e41ee,14,2026-07-19T04:30:00+00:00
359,35e87bcc-650c-5e3f-9741-3f0c54905b6f,8,2026-07-19T04:30:00+00:00
360,35e87bcc-650c-5e3f-9741-3f0c54905b6f,14,2026-07-19T04:30:00+00:00
361,3d016498-e16a-5ad9-95c7-b633dfc6a142,4,2026-07-19T07:30:00+00:00
362,f3744506-cae3-5f81-8a4f-506a60395be8,7,2026-07-19T14:30:00+00:00
363,3b932376-f549-5a1c-a24b-664b4bc338e3,7,2026-07-19T14:30:00+00:00
364,40120057-c43a-5745-9d3a-d9b0c6b1e84e,4,2026-07-19T22:30:00+00:00
365,8819cb55-67e6-5a55-98c8-d80446975a9e,5,2026-07-20T00:30:00+00:00
366,4c310820-12d3-5128-9a45-973db446b59e,13,2026-07-20T07:23:00+00:00
367,4c310820-12d3-5128-9a45-973db446b59e,14,2026-07-20T07:23:00+00:00
368,95927b04-f214-5c26-878d-fb55176e41bc,5,2026-07-20T23:30:00+00:00
369,95927b04-f214-5c26-878d-fb55176e41bc,7,2026-07-20T23:30:00+00:00
370,518ae987-15f7-5b22-8bcc-df59623dbdce,7,2026-07-20T23:30:00+00:00
371,f223e569-d735-5980-b77b-25d459e64a37,7,2026-07-20T23:30:00+00:00
372,518ae987-15f7-5b22-8bcc-df59623dbdce,5,2026-07-22T00:30:00+00:00
373,e3efd234-c7f9-5957-937f-661b1c3981ef,7,2026-07-22T07:30:00+00:00
374,878bb7d9-5569-5efb-bbd1-5e39d62d594d,7,2026-07-22T07:30:00+00:00
375,9d1c460b-bd0b-57ff-ac14-f2b10f73edd3,7,2026-07-22T07:30:00+00:00
376,daa36188-60fd-56a2-938b-70b1b51084b0,9,2026-07-22T09:30:00+00:00
377,eb3717c1-cd92-5eeb-af40-9df7f3132426,7,2026-07-22T17:30:00+00:00
378,fd96bbd1-5601-5c99-a1e2-04b09168b35e,7,2026-07-22T17:30:00+00:00
379,f223e569-d735-5980-b77b-25d459e64a37,5,2026-07-23T01:30:00+00:00
380,4c2177ab-592a-5e4a-b25b-8bb3f8090555,9,2026-07-23T04:30:00+00:00
381,1767869f-381f-59b9-acac-01da2d539e40,8,2026-07-23T19:30:00+00:00
382,1767869f-381f-59b9-acac-01da2d539e40,14,2026-07-23T19:30:00+00:00
383,88820056-e901-59a1-b2ca-c4e813b34f7b,8,2026-07-23T19:30:00+00:00
384,b7f1d97d-9f3c-5885-b9ef-48d67a16a686,8,2026-07-23T19:30:00+00:00
385,b7f1d97d-9f3c-5885-b9ef-48d67a16a686,14,2026-07-23T19:30:00+00:00
386,61347d09-09eb-5f04-a4ec-fe830319799f,8,2026-07-23T19:30:00+00:00
387,61347d09-09eb-5f04-a4ec-fe830319799f,14,2026-07-23T19:30:00+00:00
388,4ec67eb8-4fda-5cbc-bbd1-a6afc7ce8130,8,2026-07-23T19:30:00+00:00
389,4ec67eb8-4fda-5cbc-bbd1-a6afc7ce8130,14,2026-07-23T19:30:00+00:00
390,3d016498-e16a-5ad9-95c7-b633dfc6a142,5,2026-07-24T07:30:00+00:00
391,3d016498-e16a-5ad9-95c7-b633dfc6a142,7,2026-07-24T07:30:00+00:00
392,f0f4eb8c-a1ed-50a1-bc7d-2863700a31a5,9,2026-07-24T08:30:00+00:00
393,8ecc0792-3789-53b2-a26e-fc6daa886eb7,11,2026-07-24T13:40:00+00:00
394,40120057-c43a-5745-9d3a-d9b0c6b1e84e,5,2026-07-24T22:30:00+00:00
395,40120057-c43a-5745-9d3a-d9b0c6b1e84e,7,2026-07-24T22:30:00+00:00
396,1dd6da2f-292d-52b5-8e0e-a84885e81ba1,4,2026-07-24T23:30:00+00:00
397,ffe47fd1-7989-5728-addd-50b504edd889,4,2026-07-25T03:30:00+00:00
398,d0c58825-6ead-50f6-9a07-f2f95dbb51ea,4,2026-07-25T03:30:00+00:00
399,373cd20e-25d5-5a46-a0ae-18157cf68a55,4,2026-07-25T04:30:00+00:00
400,729fe171-fa0d-547e-b374-39bd19f4c645,4,2026-07-25T07:30:00+00:00
401,0b532307-3033-5baf-b61c-915d1213c01f,4,2026-07-25T07:30:00+00:00
402,f22a7317-9c2b-5d13-99b9-1a1622094bb3,14,2026-07-25T11:30:00+00:00
403,4307ee18-2e16-50be-abbc-db160bb8e8fd,4,2026-07-25T11:30:00+00:00
404,37b7aed3-d207-54f7-b4ec-0e05c50eaeb2,4,2026-07-25T15:30:00+00:00
405,4966bb54-4d4f-5992-8586-1bd44991d17f,4,2026-07-25T16:30:00+00:00
406,4c2177ab-592a-5e4a-b25b-8bb3f8090555,4,2026-07-25T19:30:00+00:00
407,f1fb49f6-8f16-5086-a3b3-1c5e169f9ad4,9,2026-07-26T01:30:00+00:00
408,96ccee9a-30f2-56cd-b597-a927c84e0f75,9,2026-07-26T01:30:00+00:00
409,0947c4b9-50d6-50e2-9043-84a15b80e8c7,9,2026-07-26T02:30:00+00:00
410,5ccdaadc-80b2-50e1-a0c1-bad0246a7cf2,11,2026-07-26T06:40:00+00:00
411,518ae987-15f7-5b22-8bcc-df59623dbdce,9,2026-07-26T09:30:00+00:00
412,f22a7317-9c2b-5d13-99b9-1a1622094bb3,8,2026-07-26T14:30:00+00:00
413,cd8c4c60-ab9b-5cf3-996e-d4fbb990f4c6,8,2026-07-26T14:30:00+00:00
414,cd8c4c60-ab9b-5cf3-996e-d4fbb990f4c6,14,2026-07-26T14:30:00+00:00
415,1062abbb-4fcd-51a9-95fc-5474e4af7640,11,2026-07-26T14:40:00+00:00
416,9edec740-5de6-5c27-8233-5cf72946b182,4,2026-07-28T00:30:00+00:00
417,67357d35-e727-50a5-9114-d5f2da172374,4,2026-07-28T04:30:00+00:00
418,ef763ec1-f93c-5744-9640-4ca59adf9347,4,2026-07-28T08:30:00+00:00
419,54561bf4-fe37-5b37-934d-9c7f81542f8b,8,2026-07-28T09:30:00+00:00
420,54561bf4-fe37-5b37-934d-9c7f81542f8b,14,2026-07-28T09:30:00+00:00
421,6e82bb3e-ede8-5803-ba1a-cc3aa8766199,8,2026-07-28T09:30:00+00:00
422,6e82bb3e-ede8-5803-ba1a-cc3aa8766199,14,2026-07-28T09:30:00+00:00
423,8fa5b823-1a70-59f7-9bb2-b3d5f36dc82b,4,2026-07-28T12:30:00+00:00
424,20b63262-d3e6-555a-95b2-84fc87694a19,14,2026-07-28T16:30:00+00:00
425,20b4182c-90f7-51da-99e8-97ade4d19a92,4,2026-07-28T20:30:00+00:00
426,95927b04-f214-5c26-878d-fb55176e41bc,8,2026-07-28T23:30:00+00:00
427,95927b04-f214-5c26-878d-fb55176e41bc,14,2026-07-28T23:30:00+00:00
428,518ae987-15f7-5b22-8bcc-df59623dbdce,8,2026-07-28T23:30:00+00:00
429,518ae987-15f7-5b22-8bcc-df59623dbdce,14,2026-07-28T23:30:00+00:00
430,f223e569-d735-5980-b77b-25d459e64a37,8,2026-07-28T23:30:00+00:00
431,f223e569-d735-5980-b77b-25d459e64a37,14,2026-07-28T23:30:00+00:00
432,5421f79d-ed60-5eed-852b-01b379adab9e,4,2026-07-29T00:30:00+00:00
433,a36cd93c-2f0c-5956-9a51-8094e39a7bed,4,2026-07-29T01:30:00+00:00
434,783491ec-2857-52e8-a102-766d7abba6d2,4,2026-07-29T06:30:00+00:00
435,4845dc43-0c9d-5f09-aa4a-62e68abb5d12,4,2026-07-29T09:30:00+00:00
436,0e992dba-f631-52d1-b7e3-76faec77c33f,4,2026-07-29T10:30:00+00:00
437,1dd6da2f-292d-52b5-8e0e-a84885e81ba1,7,2026-07-29T19:30:00+00:00
438,ffe47fd1-7989-5728-addd-50b504edd889,7,2026-07-30T03:30:00+00:00
439,729fe171-fa0d-547e-b374-39bd19f4c645,7,2026-07-30T03:30:00+00:00
440,37b7aed3-d207-54f7-b4ec-0e05c50eaeb2,7,2026-07-30T03:30:00+00:00
441,4c2177ab-592a-5e4a-b25b-8bb3f8090555,7,2026-07-30T03:30:00+00:00
442,d0c58825-6ead-50f6-9a07-f2f95dbb51ea,7,2026-07-30T03:30:00+00:00
443,0b532307-3033-5baf-b61c-915d1213c01f,7,2026-07-30T03:30:00+00:00
444,4307ee18-2e16-50be-abbc-db160bb8e8fd,7,2026-07-30T03:30:00+00:00
445,77c684c4-9514-5edc-85ff-1052c8544c14,9,2026-07-30T03:30:00+00:00
446,20b63262-d3e6-555a-95b2-84fc87694a19,8,2026-07-30T22:30:00+00:00
447,d5dc7189-89df-5fd7-983f-1124b6de3d68,8,2026-07-30T22:30:00+00:00
